"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","B73_S34","Mo17_S34","H_S34","acs_S34"
42842.22181,38299.33514,40282.75907,38916.3741,38171.18198,34855.63912,36719.43762,30795.11136,44597.61049,39104.94627,37772.95274,31622.42015,40751.87819,37755.84135,38976.94744,42858.84305,39599.566585,33757.27449,34697.686445,40917.895245
39438.46853,54545.17332,54536.96394,58684.41072,40700.17405,68764.74559,75689.72681,82919.4991,40013.59256,66694.25758,85103.75374,92860.08979,33251.73325,48015.80249,53654.82651,71007.9685,56610.68733,79304.612955,88981.921765,62331.397505
19399.87367,17389.85095,18129.03992,10841.96963,15088.41299,13630.66349,11460.26158,11843.13811,19081.73029,11718.53231,11759.45389,11642.47223,24249.82218,10030.96992,14357.4351,12796.9448,14485.504775,11651.699845,11700.96306,13577.18995
77495.51637,87006.1076,98490.0408,121449.6353,83504.77836,90682.68531,95069.14617,122089.8069,94978.898,89754.5209,107947.4142,150494.7371,88375.2781,85071.70668,112644.8083,130009.7048,109969.83805,108579.476535,129221.07565,121327.25655
1080739.116,997935.8956,931138.0989,1141872.589,969235.0374,855847.658,955407.3306,914850.9387,1150717.088,870609.8041,922601.6158,746736.2107,1486747.065,1164712.12,1156804.78,1134705.387,1036505.34395,935129.13465,834668.91325,1145755.0835
4981.729632,10922.16645,11650.65915,7143.827433,10715.53988,11838.50366,10442.04855,12501.00054,7084.155856,12145.57709,13674.38905,14685.96842,10827.83552,9883.313743,7021.224168,9307.731978,9397.2432915,11471.524545,14180.178735,8164.478073
394041.2198,341829.7938,318825.4867,307165.1447,386763.8417,345283.1841,298129.7121,321776.6656,379228.2918,345423.946,316388.4767,305688.117,308618.6766,348699.3051,351669.8423,341310.5924,312995.3157,309953.18885,311038.29685,346490.21735
104617.2951,99903.37054,99057.73928,110999,100195.8404,103103.5535,107848.1901,108889.5607,104278.8093,101085.2775,100461.8009,100589.6261,132233.1476,103297.6052,100386.7779,116613.1802,105028.36964,108368.8754,100525.7135,108499.97905
895902.6991,803408.2511,663405.2189,620556.7805,1134029.684,992435.9984,863653.099,984310.491,937460.5468,836681.4993,780432.8484,764058.6041,901055.2136,772195.5944,682462.3755,634043.9933,641980.9997,923981.795,772245.72625,658253.1844
27428.0893,27572.13838,25254.84457,28392.9255,31640.66421,22278.43743,20847.31517,18053.73556,25983.20021,26873.73469,21551.73419,16421.13913,24002.57599,31289.38063,24531.78552,19981.37175,26823.885035,19450.525365,18986.43666,22256.578635
1575113.016,1283602.328,1246357.785,1180058.326,1065227.388,1182563.133,1043832.039,1173280.47,1278678.735,1199898.748,1176208.939,1485511.065,1327222.47,1201216.909,971883.965,1106339.477,1213208.0555,1108556.2545,1330860.002,1039111.721
90927.57781,107859.0766,128802.6315,221503.3642,97791.6104,126718.8803,246870.6188,250619.246,88468.6765,103218.2467,173674.885,252134.0933,112819.0458,120309.927,213571.7971,260210.776,175152.99785,248744.9324,212904.48915,236891.28655
37552.69025,37499.4302,33062.22819,37873.26123,33779.88096,26257.29204,27740.16774,24243.9001,46855.28835,25051.73031,29382.83413,21824.8192,48776.50599,31169.97647,33655.09807,31168.81894,35467.74471,25992.03392,25603.826665,32411.958505
45385.2643,47798.25565,45736.54122,52045.83097,50928.84994,43038.31066,48483.53331,40528.71995,41278.46738,53024.15859,49772.38183,50531.90576,48064.82977,46295.05898,42657.36638,41807.08296,48891.186095,44506.12663,50152.143795,42232.22467
196276.7077,185106.5482,192613.0724,195469.865,266877.1463,300165.9752,298720.0626,258955.0699,211760.6063,255728.6184,250184.2778,256954.1277,139262.1239,184841.9562,177374.4779,184313.5676,194041.4687,278837.56625,253569.20275,180844.02275
482409.9919,412584.3495,374007.1599,394153.3917,99338.78553,94002.19956,93583.75436,89867.47919,383381.7351,242205.7272,206905.0321,189818.5973,363933.2008,349652.4898,321626.0753,306687.0926,384080.2758,91725.616775,198361.8147,314156.58395
50172.54223,42322.51833,42437.05306,34936.9742,37446.85147,48965.84227,31827.42316,50862.45867,40495.11105,44792.10174,42384.45966,61213.7137,66468.12412,46935.48832,44954.57456,51187.62774,38687.01363,41344.940915,51799.08668,48071.10115
84522.36027,74355.67622,86020.04715,72158.02922,121710.919,112604.0325,90924.44481,93197.60389,98378.22937,100027.0263,84225.65911,82683.73292,73963.71362,89980.8681,69771.4722,68856.78402,79089.038185,92061.02435,83454.696015,69314.12811
52275.43589,45623.36923,35468.5478,34773.89487,16683.35063,19933.65233,18812.32268,15858.03238,28797.14189,29806.65895,26360.33029,28989.27288,39639.51149,43938.30048,34434.73712,34290.69083,35121.221335,17335.17753,27674.801585,34362.713975
557121.524,1183885.301,1720141.965,1929152.734,791834.0505,1416627.694,2110690.969,2419945.694,560243.8375,1572400.366,2326698.172,2725790.879,463471.9947,1164775.945,1713864.779,2417151.023,1824647.3495,2265318.3315,2526244.5255,2065507.901
108733.6445,125083.0267,92169.33427,109753.8898,120964.4226,143064.2549,128107.1963,116357.5242,102493.6796,130879.7735,104308.3353,83115.41936,103360.8381,99998.50444,92984.66753,84732.51018,100961.612035,122232.36025,93711.87733,88858.588855
584339.3089,486169.0309,487677.3925,476303.7999,456559.6353,409345.8488,471861.257,494361.3061,508577.4062,428586.3732,511786.3932,503176.0786,557094.1449,496212.6434,495567.0601,509969.5266,481990.5962,483111.28155,507481.2359,502768.29335
1562417.197,1620847.456,1347461.857,965309.3747,1560454.638,1699597.723,1371661.826,2044841.925,1965185.307,2013538.947,1811157.556,1935356.105,1213503.447,1634689.763,1190211.845,1210471.356,1156385.61585,1708251.8755,1873256.8305,1200341.6005
42568.09168,28650.7339,36025.96409,33763.86242,28972.13882,32359.53373,31609.01167,29443.33666,43679.07272,36085.5634,32624.18311,31970.71255,33626.78026,31506.2679,34349.508,33902.35189,34894.913255,30526.174165,32297.44783,34125.929945
19421.68985,20373.0564,16734.29361,20623.96207,20995.23756,20258.08382,14926.45702,15117.78092,26153.54338,19332.26383,15132.81551,14304.55614,15306.88036,11334.95738,9988.961853,7349.888272,18679.12784,15022.11897,14718.685825,8669.4250625
116982.2899,132655.8853,119498.1756,100697.6965,85368.3457,122106.0446,101577.756,123230.3775,92703.08985,106433.7764,120101.0908,134739.8048,93410.29244,121062.8001,130043.6422,137906.3817,110097.93605,112404.06675,127420.4478,133975.01195
44034.28653,40405.04714,38756.219,39547.15074,46276.95657,43504.71233,41902.83445,40819.05049,40171.76222,43300.06033,43385.55413,40285.97421,35644.85478,44618.01262,44855.08425,42091.2772,39151.68487,41360.94247,41835.76417,43473.180725
13972.69991,14249.27406,14907.86513,16513.34178,17199.41681,18153.68668,15989.84923,17437.83969,16932.02481,15129.93353,16287.07636,13699.39648,17652.63439,10710.24406,15819.00946,13076.64616,15710.603455,16713.84446,14993.23642,14447.82781
48968.29064,59295.38064,48297.16821,48461.55123,51565.54336,53477.35809,51999.00928,47063.70914,50501.60322,55644.79872,42416.51078,47033.41877,60843.83282,46155.84996,53276.04683,48876.39448,48379.35972,49531.35921,44724.964775,51076.220655
21527.55096,26469.47154,23338.30969,20532.93813,23896.22727,23063.91726,18247.37968,15424.35756,15602.56625,26110.09912,18360.19147,15826.90587,17054.44774,27115.22983,19800.86906,17633.12646,21935.62391,16835.86862,17093.54867,18716.99776
56321.44977,54940.90512,53919.0195,63996.16768,63292.38787,49021.2671,43083.90957,46994.82319,77844.6018,63905.58025,63052.8287,54920.52891,55174.404,45842.14771,56284.82394,55371.48603,58957.59359,45039.36638,58986.678805,55828.154985
1390487.582,1015981.358,955174.1703,617809.5922,1715955.854,2106349.161,1936017.689,2070571.858,1364975.38,1366949.002,1459388.125,1688144.854,2004070.403,1534417.599,1159555.496,1052652.352,786491.88125,2003294.7735,1573766.4895,1106103.924
106429.3384,134922.3643,115813.0952,127160.8937,107252.3897,101589.8968,95442.51684,97971.05777,104243.142,114452.9787,100727.1092,111722.7735,126882.6087,129682.7031,133800.0261,131790.3918,121486.99445,96706.787305,106224.94135,132795.20895
23107.48386,28058.04032,26936.14266,26898.58562,28595.38248,19803.03544,22959.90513,28273.16074,28057.07791,24356.01127,29401.59957,23633.54827,38191.54852,23638.36077,35951.2865,33910.78634,26917.36414,25616.532935,26517.57392,34931.03642
26208.87669,22822.82774,16387.39498,24309.41782,21909.89041,16994.58164,17840.95264,18753.0124,18247.33605,20569.29677,16232.6148,16532.49828,24189.00624,19862.67535,18250.57662,17472.40291,20348.4064,18296.98252,16382.55654,17861.489765
23588.20293,23970.69158,21180.25579,19440.21666,22142.40153,24070.40304,21885.64955,21409.59921,38993.06933,24011.26082,20546.76649,19654.67519,32287.69287,24960.72608,23396.88916,21506.29836,20310.236225,21647.62438,20100.72084,22451.59376
22808.58487,21557.82148,16923.53586,21529.95003,20692.62472,20879.87773,18698.49057,17805.50895,21526.75194,20466.04376,20352.1999,17197.51916,12969.92888,18024.04071,21496.7964,17884.88781,19226.742945,18251.99976,18774.85953,19690.842105
295301.4003,354150.3331,410946.0124,378555.7671,446883.5827,685439.7599,716739.7089,655840.2103,245396.101,462566.7144,522976.1537,548004.8759,228293.5708,386047.3974,411021.7268,437555.6477,394750.88975,686289.9596,535490.5148,424288.68725
47641.20528,42276.12293,34628.39273,44009.51701,46143.83756,33804.91781,32799.61413,31397.37381,44825.47525,44389.0655,36193.16051,35128.65898,46652.25906,37210.70007,34396.57023,37532.57298,39318.95487,32098.49397,35660.909745,35964.571605
2118321.616,2026923.416,1719521.319,1757986.046,1693050.225,1606950.647,1489805.554,1172281.922,2266426.257,1895727.981,1632186.429,1302613.224,1919329.947,2065876.702,1632689.045,1464588.28,1738753.6825,1331043.738,1467399.8265,1548638.6625
6279.401542,4186.331375,7367.331136,8835.695015,8706.221313,9459.958249,10759.99805,7713.975877,6208.665277,10204.34094,8713.584435,6600.598772,11895.86047,8240.233382,10522.28808,7012.369439,8101.5130755,9236.9869635,7657.0916035,8767.3287595
127306.5035,129065.2613,132797.0755,118557.0752,119113.1354,124444.1225,118555.938,116951.1368,121704.5365,150016.257,128393.8473,125224.0391,134218.4233,144548.2511,116831.0243,116005.6178,125677.07535,117753.5374,126808.9432,116418.32105
31761.16781,25410.29587,29294.64961,28838.22781,34349.84053,31770.20366,31594.41401,32013.28636,33493.95231,29746.73453,27538.40164,28810.8818,27351.77964,25817.79501,29774.71004,29115.03121,29066.43871,31803.850185,28174.64172,29444.870625
20642.71268,13757.35465,12484.47712,13656.35585,13132.53167,11421.76141,12103.41481,11871.92094,16202.85437,15289.53868,11691.27673,11604.75054,18697.61706,15577.04022,13716.82819,14989.06532,13070.416485,11987.667875,11648.013635,14352.946755
61994.0932,64066.66671,55211.03792,51812.50604,54350.80239,58603.77568,52571.28337,46757.74301,67774.0823,57913.24171,47891.73109,46026.19339,71543.20858,56936.4405,55753.91953,51172.18916,53511.77198,49664.51319,46958.96224,53463.054345
19576.53276,21786.38885,20932.13536,19736.33146,21945.29552,19928.3481,22821.46042,21780.2453,25287.85478,21275.89802,17646.46737,19682.2377,26652.30307,18716.41019,15997.03076,20081.01093,20334.23341,22300.85286,18664.352535,18039.020845
55303.37523,55099.73401,53212.59383,51245.76295,52492.20362,46819.90292,54389.03626,42150.79556,63683.48797,50456.62476,48753.9949,42127.82659,61691.7009,53466.98778,50262.77522,44280.71783,52229.17839,48269.91591,45440.910745,47271.746525
44769.36589,47904.06526,50469.83019,56901.99073,48491.99235,39563.05591,46868.97462,42276.66226,59736.89551,52406.49429,50316.43409,33186.30767,43948.08489,42998.59283,44342.18225,39771.18578,53685.91046,44572.81844,41751.37088,42056.684015
30677.00395,35014.67936,28469.96476,30142.04067,30471.03584,37425.38989,30312.64582,31022.74897,31219.45914,24515.43948,26423.88763,22631.70978,40338.91376,32318.814,30230.07342,31070.70631,29306.002715,30667.697395,24527.798705,30650.389865
67971.8762,68200.89567,63295.09567,57754.59341,58655.02242,67910.79054,63510.82434,63369.52162,61175.11461,59905.36987,64105.48004,54386.46923,71726.31619,58606.72231,54188.71432,60766.92511,60524.84454,63440.17298,59245.974635,57477.819715
41934.25947,40272.0753,33261.28012,37202.08477,39908.87784,34241.864,30802.43731,33715.91342,40651.32773,35964.32772,39965.4837,30157.18666,52477.4107,35114.35578,43385.32629,33990.50958,35231.682445,32259.175365,35061.33518,38687.917935
55692.72383,47146.83073,47707.68944,39659.54699,44275.51024,43346.6356,38869.51825,39583.73911,58619.18583,40209.14642,42656.24394,38469.11381,58576.83848,46498.00666,52891.89988,37881.79577,43683.618215,39226.62868,40562.678875,45386.847825
36176.65086,32109.49394,24938.85158,28426.41345,33162.6594,27941.61216,26128.17665,29781.41881,45919.21601,28709.61528,32354.65331,30560.37338,57912.24877,30480.76717,29585.53926,28805.8394,26682.632515,27954.79773,31457.513345,29195.68933
191327.2005,152311.9568,157025.1293,138336.4145,155252.4343,168968.6683,167618.132,163664.8155,181586.7204,137452.7324,143636.6383,148429.864,176658.2102,129522.5635,125018.3226,133825.2712,147680.7719,165641.47375,146033.25115,129421.7969
33540.23872,29839.61401,44325.28604,49884.42033,32529.31736,26050.07989,46036.48826,45704.38354,35777.32657,32773.24346,50641.88931,56417.17121,53222.13344,32770.36954,49856.98494,41350.1849,47104.853185,45870.4359,53529.53026,45603.58492
105398.0603,110186.0939,158792.388,226440.577,118618.0114,154355.2136,414987.5077,556155.5953,140101.8301,96486.88148,254154.9489,404894.7605,78337.8907,99023.56102,145420.6463,193331.6772,192616.4825,485571.5515,329524.8547,169376.16175
67152.68732,70180.60503,58772.66324,52638.3832,34960.22266,19404.87762,12583.09208,14611.75469,49308.53319,46595.28708,44135.14642,34452.34855,60039.79785,69454.46436,58528.67175,53009.2917,55705.52322,13597.423385,39293.747485,55768.981725
440501.8456,373829.6059,321982.3517,303501.5524,418634.2649,412369.4864,386564.7847,365725.9597,404606.459,434454.3917,399945.6917,378550.6423,369341.6664,428717.3792,338616.7256,288551.017,312741.95205,376145.3722,389248.167,313583.8713
150584.3642,175785.6946,168403.4459,186011.6668,164574.5228,136441.1124,129863.0656,120887.3044,150998.1492,160132.3325,150954.2147,135003.097,159212.5383,157588.5598,186196.9947,160641.8116,177207.55635,125375.185,142978.65585,173419.40315
58321.91781,69317.15326,61554.54961,57973.77461,51189.39904,53174.31475,52217.54686,51663.07223,42081.62512,58758.22862,54335.62774,57443.25479,53665.10611,72255.67548,65172.38138,66291.30156,59764.16211,51940.309545,55889.441265,65731.84147
9711.167577,12265.94731,10622.49076,11184.11424,11182.43654,11417.65318,8162.301717,10349.42651,9780.989779,9400.549184,7888.732644,9035.809465,14476.46318,12049.41945,10659.90248,11030.7583,10903.3025,9255.8641135,8462.2710545,10845.33039
95716.75695,75411.96854,52407.02925,54264.9338,75253.54423,52108.30776,50264.28304,45281.96723,86778.87174,54097.66422,50453.58797,43817.92986,116960.8994,66140.27221,70230.52602,51080.71462,53335.981525,47773.125135,47135.758915,60655.62032
92497.73071,105340.0894,90901.4417,97348.37137,41129.33755,41811.83724,55236.98851,52290.40808,89709.25828,78779.84501,82920.84479,73389.12205,67439.93233,94134.11453,75764.89664,86573.78895,94124.906535,53763.698295,78154.98342,81169.342795
108112.6711,114528.7246,136287.0729,142636.5579,100916.1692,96872.10729,95083.90367,106279.9232,105598.9104,119461.7772,108640.1547,112472.8435,106963.1753,133508.772,121638.9347,140799.9233,139461.8154,100681.913435,110556.4991,131219.429
51528.49175,45939.14339,41466.86014,42073.38277,43646.78675,36900.65747,32158.09124,29857.12138,54143.11662,34385.47235,31971.10912,31062.98785,39311.17596,45533.868,38890.38193,35112.90911,41770.121455,31007.60631,31517.048485,37001.64552
1418818.263,1374676.818,1589395.111,1390158.917,1048293.487,1538614.553,1503594.625,2125180.678,1126479.026,1489743.01,1976483.149,2624216.118,1044913.381,1327781.865,1708299.742,2093606.053,1489777.014,1814387.6515,2300349.6335,1900952.8975
18292.69375,19758.26906,19902.35723,21119.16923,24384.87261,20884.79819,26960.89813,34104.1644,23257.60436,21140.93817,26385.67205,26400.12059,12555.65606,21451.60855,25168.47449,25974.04162,20510.76323,30532.531265,26392.89632,25571.258055
58523.94233,58468.73876,63666.04333,69273.53716,53073.13997,51936.61452,65855.02175,57081.10549,59767.62461,50013.95498,58467.07419,65160.27298,68867.18737,60512.02978,69385.38376,68342.29223,66469.790245,61468.06362,61813.673585,68863.837995
7602.795779,11285.2015,13869.52659,12716.09685,16802.06026,15434.68371,14425.72771,16892.72898,13627.75884,12179.21486,15521.07887,13211.62374,9958.994727,12036.44072,11496.23441,12093.97483,13292.81172,15659.228345,14366.351305,11795.10462
225348.3082,230502.1809,213310.2314,186762.7335,248935.0385,217671.2907,193714.6481,196936.0432,284488.3862,268338.7928,228185.7779,231632.2411,208659.6626,236191.9402,215611.0252,214979.518,200036.48245,195325.34565,229909.0095,215295.2716
35748.35921,39780.33064,39671.89936,45819.9868,25096.14231,33367.41749,32128.71732,35478.23479,30818.75345,28257.25332,35548.80329,38357.97771,51817.29813,33491.46087,43532.37098,42517.71847,42745.94308,33803.476055,36953.3905,43025.044725
93162.11006,112614.0185,118358.0112,121558.0602,82172.33361,87817.59477,91129.20369,92493.30039,108334.4414,103156.169,105565.0895,101312.3184,83931.6186,128492.847,119123.8576,117401.7771,119958.0357,91811.25204,103438.70395,118262.81735
