"","B73_S1","Mo17_S1","H_S1","acs_S1","S1_HMP","S1_acs_B73","S1_B73_Mo17","HP","LP","Category","B73_S2","Mo17_S2","H_S2","acs_S2","S2_HMP","S2_acs_B73","S2_B73_Mo17","HP.1","LP.1","Category.1","B73_S34","Mo17_S34","H_S34","acs_S34","S34_HMP","S34_acs_B73","S34_B73_Mo17","HP.2","LP.2","Category.2"
"Zm00001d048050_T003",466675.3553,171211.1297,70602.77888,309564.1428,-2.17550283896111,-0.592180909906634,1.44664279370996,"B73","Mo17","BLP",571466.9405,932071.9748,482523.9685,467422.9188,-0.639689696381526,-0.289941566151595,-0.705771323806491,"Mo17","B73","BLP",728183.3079,1159773.2912,1082999.80745,856264.69305,0.198207386460658,0.233755168703934,-0.671469244000868,"Mo17","B73","Additive"
"Zm00001d008595_T001",56891.72848,22790.32327,32129.85913,65586.77767,-0.310340140665964,0.205186082507893,1.31979752484738,"B73","Mo17","Additive",50989.65484,16079.54613,28200.77919,51178.79465,-0.249915389619421,0.00534159770471593,1.66497788728684,"B73","Mo17","Additive",49605.10674,15314.548515,31618.92697,49208.10238,-0.0378669299473334,-0.0115927679780264,1.6955858148637,"B73","Mo17","Additive"
"Zm00001d036835_T002",117844.7947,71748.77063,120957.5622,123174.85,0.351590967605562,0.0638196797771279,0.715862017545566,"B73","Mo17","AHP",114028.274,71571.47873,90520.10681,121269.6542,-0.0358845963603241,0.0888269904515717,0.671934901276194,"B73","Mo17","Additive",130615.37805,61208.46666,100094.09501,131507.56375,0.0615747997080709,0.00982101640352187,1.09352163052176,"B73","Mo17","Additive"
"Zm00001d029391_T002",657636.759,409289.6681,100767.5588,209685.0086,-2.40435753837628,-1.6490672217318,0.684168692994072,"B73","Mo17","BLP",1286685.198,2329221.941,682588.7505,820664.5923,-1.40526908481628,-0.648794510715284,-0.856188988800296,"Mo17","B73","BLP",983968.7185,1711036.723,1573369.6985,1251877.364,0.223569518211135,0.347408883906242,-0.798186367428443,"Mo17","B73","Additive"
"Zm00001d038577_T002",55336.02394,36718.53533,51036.59998,85904.75652,0.149043044026833,0.634519029469294,0.59171047362133,"B73","Mo17","Additive",27792.99699,27275.51035,23205.17661,38697.77793,-0.246780826417378,0.477529315148074,0.0271152214669308,"B73","Mo17","BLP",28210.85114,25643.96291,27087.36654,31782.464945,0.00854482795815447,0.171980826136588,0.137630966442525,"B73","Mo17","Additive"
"Zm00001d047667_T002",70895.34193,78706.25101,66506.0416,72186.23704,-0.169568226708405,0.0260329599445864,-0.150787381540025,"Mo17","B73","BLP",75838.6867,69819.25651,86955.67849,89235.88998,0.255767769860409,0.234690086296426,0.119308987246295,"B73","Mo17","AHP",79640.781265,72661.957145,81238.131785,117959.23155,0.0932870860163026,0.566709050171573,0.132307148593707,"B73","Mo17","AHP"
"Zm00001d005090_T198",184372.0819,239436.9237,258066.9525,169882.3394,0.28433116068655,-0.118084334805067,-0.377025432563862,"Mo17","B73","AHP",201833.1579,140562.2486,183594.204,173406.2772,0.100857167134847,-0.219007081035466,0.521954029508833,"B73","Mo17","Additive",238853.3084,175366.57195,145994.62355,179785.32585,-0.504481556022622,-0.409849587662248,0.445751089832806,"B73","Mo17","BLP"
"Zm00001d031640_T001",424474.9107,550874.8606,437630.3762,393544.8257,-0.156206798196947,-0.109151311874303,-0.376045343032433,"Mo17","B73","Additive",514698.817,653045.4777,592950.4443,601887.9761,0.0222590454922591,0.22576652973441,-0.343454997085238,"Mo17","B73","Additive",502511.04415,585335.6516,604892.95785,600294.6725,0.153276510237323,0.256515560296748,-0.220108848871673,"Mo17","B73","AHP"
"Zm00001d022420_T001",69118.39105,69310.53894,59405.42486,79532.83968,-0.220478892473919,0.202481047961368,-0.004005101911514,"Mo17","B73","BLP",56176.60756,61180.41574,58909.57245,62685.13899,0.00566980407757879,0.158153953813177,-0.12310040607295,"Mo17","B73","Additive",79400.952565,93483.8373,83078.21895,76266.54475,-0.0572687556987199,-0.0581059752855505,-0.235560639368337,"Mo17","B73","Additive"
"Zm00001d003672_T001",365716.3818,410896.7263,389404.3316,356459.0888,0.00407287414506655,-0.0369887453349238,-0.168050584483358,"Mo17","B73","Additive",381376.7327,536549.7368,486674.1753,450831.6848,0.0845776308257049,0.241372083416734,-0.492495081970948,"Mo17","B73","Additive",397872.8222,437793.903,421211.76535,423599.72985,0.0116180431099922,0.0903943141190667,-0.137944507622785,"Mo17","B73","Additive"
"Zm00001d043614_T002",28001.97066,16576.83231,20520.36018,22208.21491,-0.119301824053833,-0.334434927376716,0.756360014940734,"B73","Mo17","Additive",20356.89003,14795.70521,19651.85745,24450.39886,0.161034474984354,0.264340825760724,0.460338712762035,"B73","Mo17","Additive",24069.55875,13305.776975,18259.65001,17509.12918,-0.0334274255421063,-0.459102361326064,0.855156936880176,"B73","Mo17","Additive"
"Zm00001d049305_T002",853931.5746,1027343.565,905138.418,628356.5023,-0.0555005229748456,-0.44253715739034,-0.266726352829729,"Mo17","B73","Additive",814661.9827,1170374.406,975635.0029,817252.0038,-0.0247520305699203,0.00457942485336172,-0.522696636203116,"Mo17","B73","Additive",756313.1419,1041506.762,972732.31495,724736.56435,0.113866244678467,-0.0615270049000806,-0.461616613226534,"Mo17","B73","Additive"
"Zm00001d008374_T001",77499.83568,73503.85506,56811.00727,85000.09105,-0.410341423875114,0.133271135132657,0.0763733344727121,"B73","Mo17","BLP",74319.34057,59845.23294,65205.5564,72313.93779,-0.0409369625623053,-0.039463961799519,0.31250136909979,"B73","Mo17","Additive",75521.873335,66229.217325,70682.14897,82484.7039,-0.00394202723448492,0.127232056926201,0.189426742440627,"B73","Mo17","Additive"
"Zm00001d013417_T002",1,2346.084795,4614.150448,5062.962635,1.97519508079858,12.305766121764,-11.1960394425789,"Mo17","B73","AHP",2117.880545,5279.767635,3760.611958,2817.000376,0.0239007584352904,0.411538537105506,-1.3178532181376,"Mo17","B73","Additive",3814.0705265,3076.6843995,4452.3900355,3211.2505775,0.369917932288836,-0.248196276393414,0.309955058651884,"B73","Mo17","AHP"
"Zm00001d028162_T001",7093.699102,5923.276786,5106.08088,10034.59264,-0.350106024376871,0.500372009903311,0.260142633124527,"B73","Mo17","BLP",5248.313301,3924.201343,4907.776167,6972.809266,0.0977521495663343,0.409886173716166,0.41945477973279,"B73","Mo17","Additive",4919.8688835,5011.191112,5370.5093305,4622.0563105,0.113111205004232,-0.0900850314066676,-0.0265336912671295,"Mo17","B73","AHP"
"Zm00001d020403_T001",70511.85591,61359.201,82645.87835,103434.019,0.325886821183779,0.552773001121913,0.200586156956494,"B73","Mo17","AHP",65372.80386,45650.23684,50115.03923,56116.0073,-0.14754359345022,-0.220278212470868,0.518068231004973,"B73","Mo17","Additive",61713.58536,48409.62563,48555.36185,59138.971415,-0.181416059146301,-0.0614789615931087,0.350294175607534,"B73","Mo17","Additive"
"Zm00001d017126_T003",34405.27325,39390.50554,32741.19041,29676.25337,-0.172431518174108,-0.213320738744793,-0.195218230896582,"Mo17","B73","BLP",36120.89222,40074.08342,45243.86773,38953.78425,0.24802639688818,0.108929959656346,-0.149835994053013,"Mo17","B73","AHP",37501.97321,43907.32104,39333.408075,38147.004905,-0.0494383167953523,0.0246032822660135,-0.227495005911204,"Mo17","B73","Additive"
"Zm00001d013758_T002",131945.0697,65624.87361,58079.17863,144856.3591,-0.766270528041239,0.134685575887645,1.00762279925745,"B73","Mo17","BLP",81819.36714,137818.5992,60647.53001,99091.68352,-0.856606663272174,0.276321602998279,-0.752256315587279,"Mo17","B73","BLP",66943.808625,131635.0405,116988.902445,76792.71388,0.236659714555398,0.198018801609153,-0.975521039896051,"Mo17","B73","Additive"
"Zm00001d006475_T001",11449.32493,19341.9857,15080.488,14405.88622,-0.0298401623697692,0.33139587752323,-0.756473376063671,"Mo17","B73","Additive",21748.53631,20832.97157,27574.25399,17698.35862,0.373094815971558,-0.297302741771716,0.0620496730002306,"B73","Mo17","AHP",30548.33677,23464.949625,23109.866645,21958.12165,-0.224805395792577,-0.476339185379134,0.380586470267734,"B73","Mo17","BLP"
"Zm00001d049121_T001",36710.71316,100820.8389,66718.29081,55720.66472,-0.0436083998194785,0.60201132748226,-1.4575208174319,"Mo17","B73","Additive",35948.11414,63435.04196,46061.43498,44710.3456,-0.109442001133761,0.314692609614606,-0.819363927391405,"Mo17","B73","Additive",40106.760845,54318.599715,43342.784745,37685.079235,-0.123382538954308,-0.0898520279962813,-0.437600834650207,"Mo17","B73","Additive"
"Zm00001d006328_T001",53931.15406,52513.93639,67185.15599,53901.08303,0.336105011539537,-0.000804644847418279,0.0384185634306929,"B73","Mo17","AHP",56629.78143,44269.46632,53975.92994,52113.88838,0.0974726809318827,-0.119893058798233,0.355248980092865,"B73","Mo17","Additive",57722.956175,52723.052675,59283.71897,58905.57694,0.102366572891579,0.0292590423165139,0.130711281605646,"B73","Mo17","AHP"
"Zm00001d025922_T001",133708.9897,95976.99403,128007.2682,153889.4646,0.156562907252347,0.20279800107423,0.478335931768762,"B73","Mo17","Additive",105155.7702,83286.17721,87461.93734,109365.1646,-0.10739293585685,0.0566252616232076,0.336379036843226,"B73","Mo17","Additive",103646.63455,74203.825955,87322.12771,98255.661475,-0.0262455210574368,-0.0770608295614721,0.482107792946306,"B73","Mo17","Additive"
"Zm00001d037951_T001",19444.40331,34245.23191,26577.41096,26271.18316,-0.014443031683012,0.434126212253674,-0.816548166803317,"Mo17","B73","Additive",25187.10717,23979.90644,21159.12765,26150.70106,-0.21641057980004,0.0541641905577284,0.0708594029196095,"B73","Mo17","BLP",23676.11614,29670.554925,26000.813665,23488.273485,-0.0368414754987283,-0.0114917674913895,-0.325599470772181,"Mo17","B73","Additive"
"Zm00001d010039_T003",45891.98499,63390.80055,48832.51914,41076.85846,-0.162152052659286,-0.159916360546662,-0.466031277880047,"Mo17","B73","Additive",42514.48092,52274.63781,53198.81103,52359.01468,0.166672547322981,0.300483624688802,-0.298156837552841,"Mo17","B73","AHP",45524.20434,54013.96028,56317.5005,56720.61045,0.178333519809691,0.317239257144485,-0.246698527558592,"Mo17","B73","AHP"
"Zm00001d001900_T002",79721.6108,98709.01858,85270.91817,55540.57402,-0.0652375930749411,-0.521428772875327,-0.308211042407477,"Mo17","B73","Additive",129888.7724,128022.0355,130457.6185,103862.8813,0.0167089661633635,-0.322596576005177,0.0208845772726049,"B73","Mo17","AHP",158635.1082,143869.34315,137525.06855,169496.93815,-0.137261749685271,0.0955471170072533,0.140952891626758,"B73","Mo17","BLP"
"Zm00001d016077_T001",104711.6066,112389.8052,121579.9165,120478.36,0.163535825307708,0.202352672223202,-0.102089811157223,"Mo17","B73","AHP",109327.3365,107511.0336,99486.40555,100857.1116,-0.124048762544816,-0.116341367122623,0.0241694536974813,"B73","Mo17","BLP",101706.45725,103023.40825,98168.925255,100506.049575,-0.0603832485588778,-0.0171289359969902,-0.0185608961227372,"Mo17","B73","BLP"
"Zm00001d031691_T001",45548.57348,31862.64239,43739.25496,60808.45548,0.176386037099635,0.41686607441925,0.515539955990283,"B73","Mo17","Additive",31392.91539,21178.03537,20864.05428,29578.8872,-0.333246298672287,-0.0858712378016297,0.567870254453966,"B73","Mo17","BLP",27201.84664,22815.17029,27168.198265,26524.58133,0.11949987621565,-0.0363746149201011,0.253711172468723,"B73","Mo17","Additive"
"Zm00001d037099_T002",34365.50408,39495.65672,35037.60858,31872.97321,-0.0759116259649837,-0.108627516784353,-0.200732889679662,"Mo17","B73","Additive",33898.2574,35549.87193,37817.11756,39946.45225,0.123103570544997,0.236856268310812,-0.0686332515084471,"Mo17","B73","AHP",32491.140015,26145.904455,32576.253755,27911.505585,0.152008316555046,-0.21918641686631,0.313461386693317,"B73","Mo17","AHP"
"Zm00001d030760_T002",16257.35503,20552.16033,17821.0777,20917.78855,-0.0464941710137622,0.363637777408478,-0.338197490998635,"Mo17","B73","Additive",19802.70863,16000.13387,15955.33144,15376.05122,-0.166035554098928,-0.365012729687529,0.307613800848494,"B73","Mo17","BLP",13476.752035,13404.362735,11480.356165,13237.590885,-0.227425567784873,-0.0258322523255767,0.00777020874854868,"B73","Mo17","BLP"
"Zm00001d038504_T002",54311.88541,52566.75221,53731.73133,48673.40517,0.00787270701939842,-0.158134238112761,0.0471173445356773,"B73","Mo17","Additive",47733.53515,40133.18902,43666.91369,56739.91586,-0.0087763414023704,0.249360824757607,0.250207387930538,"B73","Mo17","Additive",61968.275435,49773.8522,51388.19516,60748.618385,-0.120664307152668,-0.0286782212866424,0.316141771599164,"B73","Mo17","Additive"
"Zm00001d028896_T005",14913.77075,20422.28556,13710.58575,14995.94319,-0.365850828588416,0.00792719517099769,-0.453499264327669,"Mo17","B73","BLP",19594.15303,18127.34067,19929.4465,19256.75718,0.0795148376549462,-0.0250584377249918,0.112255919523989,"B73","Mo17","AHP",16731.245955,14583.96191,12716.921155,17117.462845,-0.300114027802483,0.0329239958579978,0.19816218657304,"B73","Mo17","BLP"
"Zm00001d031854_T001",85927.70139,60464.87394,56921.75454,82381.98225,-0.362790348661997,-0.0607944623624134,0.507026026556874,"B73","Mo17","BLP",74167.22457,62647.47311,61715.28588,74404.97996,-0.148523452853241,0.00461740223862106,0.243525463057859,"B73","Mo17","BLP",79139.0384,64067.80551,68016.781175,84329.87804,-0.074137802500929,0.0916543324127921,0.304789960298236,"B73","Mo17","Additive"
"Zm00001d013242_T001",70602.86594,77999.52053,78887.45327,77452.82412,0.0864104838658559,0.133591097030937,-0.143738508483377,"Mo17","B73","AHP",56342.49302,90713.49346,75798.12376,88294.70938,0.0438685268730062,0.648103593244296,-0.687093763949506,"Mo17","B73","Additive",78434.600115,97600.15887,88092.940495,90395.878705,0.0012379909398643,0.204766783730583,-0.315393280558768,"Mo17","B73","Additive"
"Zm00001d027484_T002",1023185.628,936041.6634,671790.901,679583.2112,-0.544200615039251,-0.590345787970315,0.128423253915344,"B73","Mo17","BLP",1211375.126,1172742.349,1072535.417,1112644.706,-0.152430036073033,-0.122652713684002,0.0467596042695676,"B73","Mo17","BLP",1207514.2585,1217089.989,1452518.741,1819313.9855,0.260807493283301,0.591354326653703,-0.0113956170348923,"Mo17","B73","AHP"
"Zm00001d004751_T001",4090.30596,4032.437263,4300.117498,5452.126356,0.0824090426096358,0.414610235178269,0.0205566746121654,"B73","Mo17","AHP",4670.999266,4891.438833,3670.099228,7160.677078,-0.381559434098492,0.616364789571609,-0.0665276827161102,"Mo17","B73","BLP",5380.7354235,3589.920242,3349.803168,3964.7336155,-0.421137109274812,-0.44057943301135,0.58385157793225,"B73","Mo17","BLP"
"Zm00001d021835_T004",137649.5321,139580.3109,107592.3938,152853.2414,-0.365506477063837,0.151147440370317,-0.020095744441722,"Mo17","B73","BLP",138043.004,145098.3502,139528.7654,136927.5634,-0.0209598971283178,-0.0117048851044213,-0.0719133415423428,"Mo17","B73","Additive",124071.71555,113819.30535,108553.082205,131426.86775,-0.131900129115179,0.0830859738207152,0.124428984138031,"B73","Mo17","BLP"
"Zm00001d020631_T001",350184.0579,368944.7236,286994.0437,294345.2166,-0.325229356073686,-0.250604224070919,-0.0752912769026553,"Mo17","B73","BLP",382287.0967,488043.257,381012.813,388823.3272,-0.191723598040429,0.0244582692351668,-0.352352518773489,"Mo17","B73","BLP",423862.5989,523892.22705,491760.36135,409316.6672,0.0534415526978014,-0.0503792565187459,-0.305673386584584,"Mo17","B73","Additive"
"Zm00001d043070_T001",437499.7667,308706.4857,308261.8048,442695.3093,-0.275418305135893,0.0170318394270361,0.503046454366474,"B73","Mo17","BLP",500545.6913,483875.8393,392481.5514,526094.9997,-0.326651370088091,0.0718215693921998,0.0488648636421205,"B73","Mo17","BLP",431144.30235,436901.6928,495725.0968,518478.40035,0.191768810408177,0.266113073406111,-0.0191378809409159,"Mo17","B73","AHP"
"Zm00001d041453_T001",610995.2241,846551.663,542256.3524,507400.4905,-0.426495339583316,-0.268036189086167,-0.470437011865278,"Mo17","B73","BLP",1049562.049,1165798.845,1053675.208,1074266.119,-0.0721115111876782,0.0335639646670519,-0.15153141766782,"Mo17","B73","Additive",1043603.8746,990897.99825,877172.5604,984436.7119,-0.213743020849565,-0.08420384027354,0.074765744570147,"B73","Mo17","BLP"
"Zm00001d050242_T002",111442.9474,100624.1198,100518.9156,72214.47068,-0.0770535833991324,-0.625945454091241,0.147329155953603,"B73","Mo17","BLP",105164.5869,109547.9639,101307.3369,85405.91402,-0.0836678638390097,-0.30024109428213,-0.0589136965047307,"Mo17","B73","BLP",100966.25155,102182.40015,108797.725,96711.12793,0.0991126002088772,-0.0621193398275722,-0.0172735826665356,"Mo17","B73","AHP"
"Zm00001d002550_T001",22546.73097,33050.73852,20196.83983,20734.52727,-0.460889646155513,-0.120883118232313,-0.55176423556581,"Mo17","B73","BLP",32329.13385,39135.63162,34377.49678,32919.44742,-0.0557676222085602,0.0261052633013497,-0.275647873251233,"Mo17","B73","Additive",35898.55052,37784.155705,36917.861215,36122.147705,0.00299292503742319,0.00895807995026146,-0.0738557924689447,"Mo17","B73","Additive"
"Zm00001d009359_T001",44634.37763,43020.42018,32135.06241,63956.51142,-0.447684785207126,0.51893593802636,0.053133693893604,"B73","Mo17","BLP",34972.46784,62462.28329,26486.60402,32939.05433,-0.879173536051358,-0.0864204673921931,-0.836765703880871,"Mo17","B73","BLP",28387.041415,52577.819765,39669.20139,34962.6171,-0.0292765591133229,0.300580685944924,-0.889221824449354,"Mo17","B73","Additive"
"Zm00001d008728_T001",1508560.525,951557.1468,1648654.816,3844781.981,0.42256204495066,1.34972921219006,0.664810373220357,"B73","Mo17","AHP",1234721.41,1151824.82,867029.4186,1709455.238,-0.460771432716629,0.469351082898981,0.100264248195307,"B73","Mo17","BLP",1118054.653,1434100.08385,3973468.0345,2591371.0505,1.63868293618514,1.2127248933525,-0.359154999183822,"Mo17","B73","AHP"
"Zm00001d043166_T001",45083.50879,57858.34838,46186.09315,39475.50169,-0.15629929562144,-0.191642201669539,-0.359925337861571,"Mo17","B73","Additive",44468.89079,41360.63446,37685.47143,41452.79247,-0.187465578086994,-0.101327127029416,0.104538102925929,"B73","Mo17","BLP",45345.340635,63810.563285,42855.276175,40816.26877,-0.348845424156762,-0.151810013228294,-0.492840952126191,"Mo17","B73","BLP"
"Zm00001d037455_T001",12889.48727,10548.05708,12865.77288,17312.82843,0.134716705612049,0.425646563839475,0.289217592607711,"B73","Mo17","Additive",14234.33234,15783.04203,13846.92925,12127.16801,-0.116231715483746,-0.231132139941348,-0.149000472592553,"Mo17","B73","BLP",11571.3298375,13417.465615,15621.442705,12141.702835,0.322246338356678,0.0694160931471015,-0.21355751491194,"Mo17","B73","AHP"
"Zm00001d005158_T001",37074.71951,29642.76995,26184.1566,40393.17305,-0.349370866165489,0.123675702161238,0.322755512290959,"B73","Mo17","BLP",34514.97844,27939.7669,29480.29706,39079.19365,-0.0830601307139381,0.179178116321285,0.304902598625806,"B73","Mo17","Additive",37410.66205,44484.98345,39099.089565,38131.68064,-0.06665172959728,0.0275406214875798,-0.249868918427925,"Mo17","B73","Additive"
"Zm00001d007228_T001",74861.5867,84708.04704,65350.11678,110323.3493,-0.287924412161909,0.559440629559285,-0.17827340162315,"Mo17","B73","BLP",77266.52616,77327.12593,67362.66077,74705.90409,-0.198460050754466,-0.0486212717183487,-0.00113105539527724,"Mo17","B73","BLP",65581.47668,69055.13513,58533.53475,69108.025965,-0.201735467634638,0.0755648830491767,-0.0744603143857842,"Mo17","B73","BLP"
"Zm00001d018496_T001",8123.685088,14212.91245,11438.51384,16299.81831,0.0344901792744689,1.00464966295658,-0.806995995621592,"Mo17","B73","Additive",13259.90137,11723.93517,13473.72848,10256.48311,0.109154096334101,-0.37053392063802,0.177613148941997,"B73","Mo17","AHP",14608.48541,17520.117405,15329.11934,14282.23415,-0.0675834269645513,-0.032584933231214,-0.262205833665063,"Mo17","B73","Additive"
"Zm00001d029233_T001",17802.10618,10969.40401,15519.6233,15995.99154,0.109452591344841,-0.154337514333811,0.698562794259961,"B73","Mo17","Additive",15938.98115,8101.424632,12746.54693,21979.08293,0.0846452227376994,0.463571779103413,0.976311879749239,"B73","Mo17","Additive",13632.730455,7045.4142165,11046.496235,13765.72377,0.0954820963799736,0.0140059217493735,0.952318110174107,"B73","Mo17","Additive"
"Zm00001d003329_T002",1,1,1,1,0,0,0,"B73","Mo17","Additive",1871.903997,1,1,1.089429653,-9.87106123517646,-10.7467176897173,10.8702907310131,"B73","Mo17","PD-L/LP",1,505.533208,1.7398456545,1,-7.18555371695619,0,-8.98166205429339,"Mo17","B73","PD-L/LP"
"Zm00001d020762_T001",8342.110696,10275.0138,4967.80251,8688.718257,-0.905950532029805,0.0587309128805132,-0.300655970168609,"Mo17","B73","BLP",5257.741574,4974.289886,5713.10621,4315.393486,0.15925465069875,-0.284951119890335,0.0799526472986827,"B73","Mo17","AHP",5359.1871045,4817.2515575,4550.307459,6016.9007415,-0.161196830433396,0.167006371852975,0.153803921911406,"B73","Mo17","BLP"
"Zm00001d006320_T001",275147.3396,297482.2341,238762.8566,188198.1478,-0.262023761209745,-0.547951949828741,-0.112599132665311,"Mo17","B73","BLP",192873.3042,224653.3217,252027.7343,273749.3469,0.271714301342583,0.505202050551261,-0.220046921309901,"Mo17","B73","AHP",151835.63625,223656.0954,180664.5625,161894.60675,-0.0554675917055635,0.0925444903805145,-0.558771642223318,"Mo17","B73","Additive"
"Zm00001d011941_T007",84894.47007,148474.1567,116144.2235,60421.26933,-0.00669322074295914,-0.490614088790626,-0.806469352040322,"Mo17","B73","Additive",74580.94876,92638.55057,121756.5693,96661.76725,0.542256525396413,0.374138221488522,-0.312805530927817,"Mo17","B73","AHP",51092.245455,55243.71426,62175.23623,58486.64083,0.225782432277989,0.195002788331281,-0.112705978933681,"Mo17","B73","AHP"
"Zm00001d046754_T001",55362.10696,29798.40086,46144.47684,55413.3447,0.115973425306633,0.0013345996349945,0.893663939710407,"B73","Mo17","Additive",50637.41759,20972.35129,41073.54035,56772.85626,0.198052895483561,0.164997493877727,1.27171521547017,"B73","Mo17","Additive",57816.11419,23264.38884,39742.09926,76897.719425,-0.0286869586886961,0.411469163637066,1.31334836110004,"B73","Mo17","Additive"
"Zm00001d050737_T019",102443.6048,56331.30155,82922.37171,138973.2763,0.0628503663690062,0.439977563603072,0.862821213762197,"B73","Mo17","Additive",85071.02855,88880.25197,65529.09238,101368.0603,-0.408475844484532,0.252863348114866,-0.0631950095966894,"Mo17","B73","BLP",74425.384145,90470.332565,96115.9085,109291.4915,0.2212932174989,0.554314421460849,-0.281650011834037,"Mo17","B73","AHP"
"Zm00001d037453_T002",553749.7825,385570.6817,549008.6862,769410.3315,0.22521153481913,0.474518974996669,0.52223887195251,"B73","Mo17","Additive",421791.3203,369614.2877,370717.5017,476783.2272,-0.0940970615749436,0.176804076603267,0.190508881168605,"B73","Mo17","Additive",348336.4534,360113.69595,403684.1943,377594.7257,0.188560760834524,0.116357154238523,-0.0479710107533847,"Mo17","B73","AHP"
"Zm00001d031201_T001",40002.18243,44313.87284,50116.38467,47505.28062,0.249474972283765,0.248009177927418,-0.147679705237602,"Mo17","B73","AHP",36863.33064,38391.99343,31238.68838,36446.41101,-0.268459771216173,-0.0164096709085053,-0.058619045434495,"Mo17","B73","BLP",38699.350765,32421.62164,31936.169425,41685.67381,-0.155083770152683,0.107242291893558,0.255353111090138,"B73","Mo17","BLP"
"Zm00001d045046_T001",16429.41258,15508.29484,19193.6904,19125.87857,0.265371371681176,0.219245122394327,0.083240830211029,"B73","Mo17","AHP",12288.10892,10978.30355,11518.67252,14098.68938,-0.0142743120232634,0.198298146263005,0.162607773583948,"B73","Mo17","Additive",13109.420515,12786.170895,12621.098455,12967.665645,-0.0368690292773768,-0.0156851161335733,0.03601963291289,"B73","Mo17","BLP"
"Zm00001d029595_T005",33261.54889,44206.99429,40051.70973,59420.43778,0.0482532202085986,0.837103882120669,-0.410419294149787,"Mo17","B73","Additive",31709.8709,39399.59978,38149.27124,33225.98948,0.10161378045565,0.0673801602077021,-0.313248971073933,"Mo17","B73","Additive",59842.71115,79648.52891,71085.05177,52947.325245,0.0274435927072781,-0.176617732400577,-0.412472178325542,"Mo17","B73","Additive"
"Zm00001d040846_T001",26979.2345,30845.29748,19816.71359,24980.52175,-0.544963958665357,-0.11104580452516,-0.193201145750025,"Mo17","B73","BLP",33828.25806,32818.02915,30891.91099,28601.28023,-0.109295387021754,-0.242149164101501,0.0437402874140718,"B73","Mo17","BLP",30532.013215,31854.63493,28234.33542,30909.960435,-0.143786626110361,0.0177490866601942,-0.0611805826585434,"Mo17","B73","BLP"
"Zm00001d017753_T003",12638.266,5639.816052,8357.074647,9912.219775,-0.12904476660869,-0.350518455355374,1.16407852229535,"B73","Mo17","Additive",8661.260937,7678.470297,8799.897953,11220.70348,0.107174445574299,0.373514150288734,0.173758146674779,"B73","Mo17","AHP",8129.117408,9463.834099,9927.1212795,11788.215975,0.174449784038036,0.53617476773194,-0.219326058490346,"Mo17","B73","AHP"
"Zm00001d022322_T001",36025.15382,37500.5223,34679.95512,34710.41969,-0.0841461142215214,-0.0536357812641238,-0.0579060989007369,"Mo17","B73","BLP",48249.03641,42670.65076,38717.19939,45501.49534,-0.231618121252314,-0.0845861722019137,0.177256017444219,"B73","Mo17","BLP",43613.295765,38822.301445,40775.336965,43110.70834,-0.0155706549256482,-0.0167217487376868,0.167882370227685,"B73","Mo17","Additive"
"Zm00001d035872_T001",39444.31442,33711.34888,37282.69439,52309.09907,0.0275365721341935,0.407244560044003,0.226583007851239,"B73","Mo17","Additive",35010.74745,26284.18803,21505.84742,28799.65067,-0.511038894952994,-0.281746550048519,0.413602694495091,"B73","Mo17","BLP",22750.879235,26343.68477,19972.074405,23419.883485,-0.297579104510813,0.0418115973146858,-0.21153485271197,"Mo17","B73","BLP"
"Zm00001d017510_T001",31924.11721,14535.60245,16848.3814,17121.49268,-0.463370448480664,-0.898838242219987,1.13505585858914,"B73","Mo17","PD-L/LP",25063.71088,12080.45542,14343.97117,23689.38781,-0.372691151549801,-0.0813591164529618,1.0529251891307,"B73","Mo17","PD-L/LP",19311.33667,15915.121275,16262.13616,18698.857095,-0.115142638473179,-0.0464979336526591,0.279049876045956,"B73","Mo17","Additive"
"Zm00001d037774_T001",20016.16819,25637.04979,17444.51382,40009.96993,-0.387943165656349,0.999193727196911,-0.357064434674264,"Mo17","B73","BLP",21179.65253,19491.82094,17468.51837,37228.5955,-0.219260010391804,0.813732268660442,0.119810046394614,"B73","Mo17","BLP",18539.644485,20959.216435,18363.127675,31153.56576,-0.104999244246155,0.748783720798536,-0.176971203202625,"Mo17","B73","BLP"
"Zm00001d047745_T001",13530.92914,9693.243821,10054.15038,15408.17892,-0.20783604881721,0.187435451484679,0.481209463483004,"B73","Mo17","Additive",10731.5361,10667.41236,8305.958798,11645.96672,-0.365321284271918,0.117973804565891,0.0086463387466858,"B73","Mo17","BLP",10450.3481375,9616.665751,10164.408007,10720.434628,0.0187002429359007,0.0368123924383342,0.119942323523101,"B73","Mo17","Additive"
